Year,Make,Model,Category,Engine,Package
2022,Macbor,Shifter MC1,Naked bike,125 ccm,
2022,Macbor,Stormer R,Sport,125 ccm,
2022,Mahindra,Mojo 300,Allround,300 ccm,
2022,Malaguti,Drakon 125,Naked bike,125 ccm,
2022,Malaguti,Dune 125 Adventure,Super motard,125 ccm,
2022,Malaguti,Mission 125,Scooter,124 ccm,
2022,Metisse,MK 5 Cafe Racer,Classic,997 ccm,
2022,MH,Fasty 125,Scooter,125 ccm,
2022,MH,MHX 125,Enduro/offroad,125 ccm,
2022,MH,RYX SM 125,Super motard,125 ccm,
2022,MH,RYX 125,Enduro/offroad,125 ccm,
2022,MH,VR10 125,Scooter,125 ccm,
2022,Mitt,125 GT-Max,Scooter,125 ccm,
2022,Mitt,125 MB Custom,Custom/cruiser,125 ccm,
2022,Mitt,125 TK Adventure,Super motard,124 ccm,
2022,Mitt,440 MB Custom,Custom/cruiser,389 ccm,
2022,Modenas,Dominar D400 UG,Sport touring,373 ccm,
2022,Modenas,Elegan 250,Scooter,249 ccm,
2022,Modenas,Pulsar NS 160,Sport,160 ccm,
2022,Modenas,Pulsar NS 200,Sport,200 ccm,
2022,Modenas,Pulsar RS 200,Sport,200 ccm,
2022,Moto,Guzzi V100 Mandello,Sport,1042 ccm,
2022,Moto,Guzzi V7 Special 850,Classic,850 ccm,
2022,Moto,Guzzi V7 Stone,Classic,850 ccm,
2022,Moto,Guzzi V85 TT,Enduro/offroad,853 ccm,
2022,Moto,Guzzi V85 TT Guardia dOnore,Enduro/offroad,853 ccm,
2022,Moto,Guzzi V85 TT Travel,Enduro/offroad,853 ccm,
2022,Moto,Guzzi V9 Bobber 850,Allround,853 ccm,
2022,Moto,Guzzi V9 Roamer 850,Classic,853 ccm,
2022,Moto,Morini Corsaro ZT,Naked bike,1187 ccm,
2022,Moto,Morini Corsaro ZZ,Naked bike,1187 ccm,
2022,Moto,Morini X-Cape 650-T,Super motard,649 ccm,
2022,Motomel,Sirius 190,Naked bike,199 ccm,
2022,Motoposh,Boss 125,Scooter,125 ccm,
2022,Motoposh,Evo Deluxe 150,Scooter,150 ccm,
2022,Motowell,Darox 50 EFI,Scooter,49 ccm,
2022,Motowell,Elenor 50 EFI,Scooter,49 ccm,
2022,Motowell,Retrosa III 125 EFI,Scooter,125 ccm,
2022,Motus,MST,Sport touring,1650 ccm,
2022,Motus,MSTR,Sport touring,1650 ccm,
2022,MV,Agusta Brutale 1000 Nurburgring,Naked bike,998 ccm,
2022,MV,Agusta Brutale 1000 Nurburgring Racing,Naked bike,998 ccm,
2022,MV,Agusta Brutale 1000 RR,Naked bike,998 ccm,
2022,MV,Agusta Brutale 1000 RS,Naked bike,998 ccm,
2022,MV,Agusta Brutale 800 RR,Naked bike,798 ccm,
2022,MV,Agusta Brutale Rosso,Naked bike,798 ccm,
2022,MV,Agusta Dragster 800 RR SCS,Naked bike,798 ccm,
2022,MV,Agusta Dragster RC SCS,Naked bike,798 ccm,
2022,MV,Agusta Dragster Rosso,Naked bike,798 ccm,
2022,MV,Agusta Dragster RR,Naked bike,798 ccm,
2022,MV,Agusta F3 Rosso,Sport,798 ccm,
2022,MV,Agusta F3 RR,Sport,798 ccm,
2022,MV,Agusta F3 RR Racing Kit,Sport,798 ccm,
2022,MV,Agusta Lucky Explorer 5.5,Super motard,554 ccm,
2022,MV,Agusta Lucky Explorer 9.5,Enduro/offroad,931 ccm,
2022,MV,Agusta Rush 1000,Naked bike,998 ccm,
2022,MV,Agusta Superveloce 800,Sport,798 ccm,
2022,MV,Agusta Superveloce 800 S,Sport,798 ccm,
2022,MV,Agusta Superveloce Ago,Sport,798 ccm,
2022,MV,Agusta Superveloce Alpine,Sport,798 ccm,
2022,MV,Agusta Turismo Veloce Lusso,Sport touring,798 ccm,
2022,MV,Agusta Turismo Veloce Lusso SCS 800,Sport touring,798 ccm,
2022,MV,Agusta Turismo Veloce RC SCS,Sport touring,798 ccm,
2022,MV,Agusta Turismo Veloce Rosso,Sport,798 ccm,
2022,Neco,Azzurro GP 125,Scooter,125 ccm,
2022,Neco,Di Lucio 50,Scooter,50 ccm,
2022,Neco,Dinno 125,Scooter,125 ccm,
2022,Neco,Dinno 50,Scooter,50 ccm,
2022,Neco,GPX 4T 50,Scooter,50 ccm,
2022,Neco,Mojito 50,Scooter,50 ccm,
2022,Neco,One SX 50,Scooter,50 ccm,
2022,Neco,Rialto 50,Scooter,50 ccm,
2022,Neco,Tempo 50,Scooter,50 ccm,
2022,Nipponia,Alma 150,Scooter,150 ccm,
2022,Nipponia,Atlas 200,Enduro/offroad,197 ccm,
2022,Nipponia,BWS 150,Scooter,150 ccm,
2022,Nipponia,CGR 200,Allround,197 ccm,
2022,Nipponia,Orizon 200,Sport,183 ccm,
2022,Nipponia,Ronin 200,Sport,200 ccm,
2022,Nipponia,Zorro 180,Sport,179 ccm,
2022,Niu,MQi Sport,Scooter,Electric,
2022,Niu,NQi Sport,Scooter,Electric,
2022,Norton,V4CR Cafe Racer,Prototype/concept model,1200 ccm,
2022,Norton,V4SV Superbike,Prototype/concept model,1200 ccm,
2022,Nuuk,Cargo 8.5,Scooter,Electric,
2022,Nuuk,Delivery 6.0,Scooter,Electric,
2022,Nuuk,Tracker 8.5,Scooter,Electric,
2022,Nuuk,Urban 4.0,Scooter,Electric,
2022,Nuuk,Urban 6,Scooter,Electric,
2022,Okinawa,R30,Scooter,Electric,
2022,Orcal,Astor 125,Allround,125 ccm,
2022,Orion,RFX Mini 50,"Minibike, cross",125 ccm,
2022,Orion,RFX Open 125,"Minibike, cross",125 ccm,
2022,Orion,RFZ Gazelle 110,Enduro/offroad,110 ccm,
2022,Orion,RFZ Thunder 125,Enduro/offroad,125 ccm,
2022,Orion,RFZ Thunder 250,Enduro/offroad,223 ccm,
2022,Oset,20.0 Racing,"Minibike, cross",Electric,
2022,Oset,20.0 Racing MKII Litium,"Minibike, cross",Electric,
2022,Over,B3 125,Scooter,125 ccm,
2022,Over,Brera 125,Scooter,125 ccm,
2022,Peugeot,Django 50,Scooter,50 ccm,
2022,Peugeot,Kisbee 50 Street,Scooter,50 ccm,
2022,Peugeot,Metropolis SW,Scooter,399 ccm,
2022,Peugeot,Speedfight 50,Scooter,50 ccm,
2022,Peugeot,Streetzone 50,Scooter,50 ccm,
2022,Peugeot,Tweet 125 Active,Scooter,125 ccm,
2022,PGO,GTS-R-50,Scooter,49 ccm,
2022,Piaggio,1,Scooter,Electric,
2022,Piaggio,1 Feng Chen Wang,Scooter,Electric,
2022,Piaggio,Beverly 300 S,Scooter,278 ccm,
2022,Piaggio,Beverly 400 S,Scooter,399 ccm,
